date,open,high,low,close,volume,price_change,label
2021-05-13,113.780000,115.560000,112.440000,112.440000,1723500,-0.009427,0
2021-05-14,112.440000,112.890000,109.510000,111.380000,2609800,-0.010415,0
2021-05-17,112.000000,115.560000,110.220000,110.220000,2417900,-0.024134,0
2021-05-18,110.220000,112.000000,107.560000,107.560000,2452700,-0.007438,0
2021-05-19,106.670000,107.560000,104.980000,106.760000,2178400,0.023230,1
2021-05-20,106.760000,109.510000,106.670000,109.240000,2084900,-0.003204,0
2021-05-21,109.330000,109.330000,107.110000,108.890000,1622400,-0.003306,0
2021-05-24,108.890000,109.870000,107.560000,108.530000,1985800,0.001659,1
2021-05-25,108.800000,108.800000,107.730000,108.710000,1514900,-0.004875,0
2021-05-26,108.440000,108.620000,107.110000,108.180000,1677500,-0.011555,0
2021-05-27,107.470000,107.560000,105.780000,106.930000,2081300,-0.004115,0
2021-05-28,106.760000,109.330000,105.780000,106.490000,1847400,-0.019251,0
2021-05-31,106.490000,106.670000,103.110000,104.440000,1846800,0.021352,1
2021-06-01,103.290000,107.560000,103.110000,106.670000,2155400,-0.020906,0
2021-06-02,106.840000,108.360000,104.000000,104.440000,3130600,0.008522,1
2021-06-03,104.890000,105.600000,104.000000,105.330000,2488900,0.021172,1
2021-06-04,105.330000,107.560000,105.330000,107.560000,3689200,0.016456,1
2021-06-07,109.160000,112.440000,108.440000,109.330000,3681800,-0.025976,0
2021-06-08,111.020000,111.730000,105.780000,106.490000,2699600,-0.008358,0
2021-06-09,106.670000,107.560000,104.000000,105.600000,1813300,-0.019318,0
2021-06-10,105.330000,105.960000,103.560000,103.560000,2929000,0.012843,1
2021-06-11,104.000000,104.890000,103.380000,104.890000,1729000,0.016970,1
2021-06-14,105.070000,107.110000,104.980000,106.670000,1933100,0.014156,1
2021-06-15,106.670000,108.440000,106.220000,108.180000,1348000,-0.021353,0
2021-06-16,108.180000,108.180000,105.780000,105.870000,1180600,-0.017663,0
2021-06-17,104.890000,105.690000,104.000000,104.000000,2848500,0.003462,1
